Images/audience2021.jpg---2021---2021-10-02 12:00:00---Upsilon Pi Epsilon
Images/closingspeech2021.jpg---2021---2021-10-02 12:00:00---Upsilon Pi Epsilon
Images/fullroom2021.jpg---2021---2021-10-02 12:00:00---Upsilon Pi Epsilon
Images/gettinginducted2021.jpg---2021---2021-10-02 12:00:00---Upsilon Pi Epsilon
Images/inducteeswaiting2021.jpg---2021---2021-10-02 12:00:00---Upsilon Pi Epsilon
